mb_code16,ptal
10797730000,1 - Low
10797741000,1 - Low
10797742000,1 - Low
10797760000,1 - Low
10797770000,1 - Low
10797780000,2 - Low-Medium
10797800000,2 - Low-Medium
10797810000,1 - Low
10797820000,1 - Low
10797831000,1 - Low
10797832000,2 - Low-Medium
10797833000,1 - Low
10797900000,2 - Low-Medium
10797920000,1 - Low
10797930000,1 - Low
10797940000,1 - Low
10797950000,1 - Low
10797980000,2 - Low-Medium
10797990000,2 - Low-Medium
10798000000,1 - Low
10798010000,2 - Low-Medium
10798050000,1 - Low
10798071000,1 - Low
10798072000,1 - Low
10798080000,1 - Low
10798090000,1 - Low
10798100000,1 - Low
10798160000,1 - Low
10798170000,1 - Low
10798180000,1 - Low
10798220000,1 - Low
10798230000,1 - Low
10798240000,1 - Low
10798251000,1 - Low
10798252000,1 - Low
10798260000,1 - Low
10798271000,1 - Low
10798272000,1 - Low
10798280000,1 - Low
10798300000,1 - Low
10798311000,1 - Low
10798312000,1 - Low
10798360000,1 - Low
10798370000,1 - Low
10798680000,1 - Low
10798380000,1 - Low
10798390000,1 - Low
10798401000,1 - Low
10798410000,1 - Low
10798451000,1 - Low
10798452000,1 - Low
10798471000,1 - Low
10798472000,1 - Low
10798480000,1 - Low
10798521000,1 - Low
10798522000,1 - Low
10798530000,1 - Low
10798550000,1 - Low
10798570000,3 - Medium
10798581000,1 - Low
10798582000,2 - Low-Medium
10798590000,1 - Low
10798611000,2 - Low-Medium
10798612000,3 - Medium
10798631000,1 - Low
10798632000,1 - Low
10798670000,1 - Low
10798700000,1 - Low
10798730000,3 - Medium
10798740000,1 - Low
10798760000,1 - Low
10798810000,1 - Low
10798820000,1 - Low
10798830000,1 - Low
10798840000,1 - Low
10798850000,1 - Low
10798860000,1 - Low
10798880000,1 - Low
10798890000,1 - Low
10798900000,1 - Low
10798910000,1 - Low
10798950000,2 - Low-Medium
10798960000,1 - Low
10798980000,1 - Low
10799000000,1 - Low
10799010000,1 - Low
10799031000,2 - Low-Medium
10799040000,2 - Low-Medium
10799060000,1 - Low
10799071000,1 - Low
10799080000,1 - Low
10799090000,1 - Low
10799100000,1 - Low
10799110000,1 - Low
10799120000,1 - Low
10799130000,1 - Low
10799140000,1 - Low
10799172000,1 - Low
10799180000,1 - Low
10799202000,1 - Low
10799230000,1 - Low
10799240000,1 - Low
10799250000,1 - Low
10799270000,1 - Low
10799280000,1 - Low
10799290000,1 - Low
10799300000,1 - Low
10799310000,1 - Low
10799320000,1 - Low
10799330000,1 - Low
10799340000,1 - Low
10799350000,1 - Low
10799360000,1 - Low
10799370000,1 - Low
10799380000,1 - Low
10799390000,3 - Medium
10799400000,3 - Medium
10799430000,1 - Low
10799450000,1 - Low
10799460000,1 - Low
10799490000,1 - Low
10799510000,1 - Low
10799540000,1 - Low
10799550000,1 - Low
10799560000,1 - Low
10799570000,1 - Low
10799581000,1 - Low
10799611000,1 - Low
10799650000,1 - Low
10799700000,1 - Low
10799720000,1 - Low
10799770000,1 - Low
10799780000,1 - Low
10799790000,1 - Low
10799830000,1 - Low
10799840000,1 - Low
10799870000,1 - Low
10799930000,1 - Low
10799940000,1 - Low
10799950000,2 - Low-Medium
10799960000,1 - Low
10800010000,1 - Low
10800020000,1 - Low
10800030000,1 - Low
10800040000,2 - Low-Medium
10800050000,1 - Low
10800100000,1 - Low
10800111000,1 - Low
10800112000,1 - Low
10800121000,1 - Low
10800122000,1 - Low
10800140000,1 - Low
10800150000,1 - Low
10800160000,1 - Low
10800220000,1 - Low
10800257000,1 - Low
10800280000,1 - Low
10800290000,1 - Low
10800300000,1 - Low
10800310000,1 - Low
10800360000,1 - Low
10800370000,1 - Low
10800400000,1 - Low
10800430000,1 - Low
10800490000,1 - Low
10800510000,1 - Low
10800520000,1 - Low
10800530000,1 - Low
10800591000,1 - Low
10800592000,1 - Low
10800600000,1 - Low
10800611000,1 - Low
10800612000,1 - Low
10800620000,1 - Low
10800631000,1 - Low
10800632000,1 - Low
10800661000,1 - Low
10800662000,1 - Low
10800670000,1 - Low
10800711000,1 - Low
10800720000,1 - Low
10800740000,1 - Low
10800750000,1 - Low
10800760000,1 - Low
10800771000,1 - Low
10800772000,1 - Low
10800773000,1 - Low
10800775000,1 - Low
10800780000,1 - Low
10806770000,3 - Medium
10800790000,1 - Low
10800800000,1 - Low
10800810000,1 - Low
10800820000,1 - Low
10800840000,2 - Low-Medium
10800851000,1 - Low
10800852000,1 - Low
10800860000,1 - Low
10800870000,1 - Low
10800880000,1 - Low
10800900000,1 - Low
10800910000,1 - Low
10800980000,1 - Low
10801011000,1 - Low
10801020000,1 - Low
10801060000,1 - Low
10801080000,1 - Low
10801090000,1 - Low
10801770000,1 - Low
10802370000,1 - Low
10806690000,2 - Low-Medium
10806700000,2 - Low-Medium
10806710000,2 - Low-Medium
10806720000,2 - Low-Medium
10806730000,2 - Low-Medium
10806740000,2 - Low-Medium
10806750000,2 - Low-Medium
10806760000,4 - Medium-High
10806781000,3 - Medium
10806782000,2 - Low-Medium
10806790000,5 - High
10806810000,4 - Medium-High
10806820000,3 - Medium
10806830000,4 - Medium-High
10806840000,4 - Medium-High
10806850000,3 - Medium
10806860000,2 - Low-Medium
10806870000,6 - Very High
10806890000,2 - Low-Medium
10806900000,3 - Medium
10806920000,4 - Medium-High
10806930000,3 - Medium
10806940000,3 - Medium
10806950000,5 - High
10806980000,6 - Very High
10806990000,6 - Very High
10807001000,4 - Medium-High
10807002000,4 - Medium-High
10807010000,3 - Medium
10807020000,3 - Medium
10807030000,2 - Low-Medium
10807040000,2 - Low-Medium
10807050000,2 - Low-Medium
10807060000,2 - Low-Medium
10807080000,4 - Medium-High
10807090000,6 - Very High
10807100000,6 - Very High
10807120000,6 - Very High
10807130000,3 - Medium
10807140000,3 - Medium
10807150000,1 - Low
10807170000,4 - Medium-High
10807180000,3 - Medium
10807330000,4 - Medium-High
10807190000,3 - Medium
10807240000,4 - Medium-High
10807250000,1 - Low
10807260000,1 - Low
10807270000,1 - Low
10807290000,3 - Medium
10807300000,3 - Medium
10807320000,6 - Very High
10807441000,4 - Medium-High
10807350000,1 - Low
10807442000,5 - High
10807450000,6 - Very High
10807460000,5 - High
10807470000,5 - High
10807480000,2 - Low-Medium
10807360000,4 - Medium-High
10807391000,6 - Very High
10807393000,6 - Very High
10807400000,1 - Low
10807410000,4 - Medium-High
10807420000,5 - High
10807430000,5 - High
10809901000,4 - Medium-High
10807490000,2 - Low-Medium
10807500000,3 - Medium
10807510000,4 - Medium-High
10807520000,2 - Low-Medium
10807530000,2 - Low-Medium
10807540000,2 - Low-Medium
10807550000,3 - Medium
10807591000,3 - Medium
10807630000,1 - Low
10807670000,1 - Low
10807680000,2 - Low-Medium
10807690000,4 - Medium-High
10807700000,1 - Low
10807710000,3 - Medium
10807730000,5 - High
10807740000,4 - Medium-High
10807750000,4 - Medium-High
10807760000,6 - Very High
10807770000,4 - Medium-High
10807810000,6 - Very High
10807820000,6 - Very High
10807830000,6 - Very High
10807840000,4 - Medium-High
10807850000,6 - Very High
10807880000,3 - Medium
10807890000,3 - Medium
10807910000,6 - Very High
10807920000,6 - Very High
10807930000,2 - Low-Medium
10807950000,2 - Low-Medium
10807961000,6 - Very High
10807963000,6 - Very High
10807970000,2 - Low-Medium
10807990000,3 - Medium
10808010000,2 - Low-Medium
10808020000,1 - Low
10808033000,1 - Low
10808034000,1 - Low
10808040000,4 - Medium-High
10808050000,6 - Very High
10808060000,5 - High
10808070000,6 - Very High
10808080000,6 - Very High
10808090000,6 - Very High
10808100000,2 - Low-Medium
10808120000,6 - Very High
10808130000,5 - High
10808140000,4 - Medium-High
10808150000,2 - Low-Medium
10808160000,2 - Low-Medium
10808180000,6 - Very High
10808190000,6 - Very High
10808200000,1 - Low
10808210000,5 - High
10808220000,3 - Medium
10808250000,3 - Medium
10808260000,2 - Low-Medium
10808270000,5 - High
10809902000,5 - High
10808280000,4 - Medium-High
10808290000,2 - Low-Medium
10808300000,3 - Medium
10808310000,3 - Medium
10808320000,2 - Low-Medium
10808330000,6 - Very High
10808350000,3 - Medium
10808360000,6 - Very High
10808370000,6 - Very High
10808400000,2 - Low-Medium
10808420000,6 - Very High
10808441000,2 - Low-Medium
10808442000,4 - Medium-High
10808443000,4 - Medium-High
10809910000,4 - Medium-High
10808444000,5 - High
10808460000,3 - Medium
10808471000,5 - High
10808472000,3 - Medium
10808473000,3 - Medium
10808481000,4 - Medium-High
10808482000,3 - Medium
10808483000,3 - Medium
10808490000,6 - Very High
10808500000,3 - Medium
10808530000,6 - Very High
10808540000,6 - Very High
10808550000,5 - High
10808560000,2 - Low-Medium
10808571000,3 - Medium
10808572000,2 - Low-Medium
10808580000,5 - High
10808590000,6 - Very High
10808600000,5 - High
10808610000,3 - Medium
10808620000,3 - Medium
10808630000,2 - Low-Medium
10808640000,6 - Very High
10808650000,5 - High
10808660000,6 - Very High
10808680000,4 - Medium-High
10808690000,3 - Medium
10808700000,5 - High
10808710000,2 - Low-Medium
10808720000,6 - Very High
10808730000,2 - Low-Medium
10808740000,1 - Low
10808750000,4 - Medium-High
10808760000,4 - Medium-High
10808770000,3 - Medium
10808780000,2 - Low-Medium
10808790000,2 - Low-Medium
10808800000,4 - Medium-High
10808810000,3 - Medium
10808820000,3 - Medium
10808840000,4 - Medium-High
10808850000,3 - Medium
10808860000,6 - Very High
10808870000,5 - High
10808880000,2 - Low-Medium
10808890000,4 - Medium-High
10808900000,4 - Medium-High
10808910000,3 - Medium
10808920000,2 - Low-Medium
10808930000,2 - Low-Medium
10808940000,6 - Very High
10808950000,5 - High
10808960000,6 - Very High
10808970000,6 - Very High
10808980000,5 - High
10808990000,6 - Very High
10809000000,4 - Medium-High
10809020000,6 - Very High
10809050000,4 - Medium-High
10809060000,1 - Low
10809070000,3 - Medium
10809080000,1 - Low
10809090000,1 - Low
10809102000,6 - Very High
10809120000,3 - Medium
10809160000,6 - Very High
10809180000,3 - Medium
10809190000,3 - Medium
10809201000,6 - Very High
10809202000,5 - High
10809210000,6 - Very High
10809240000,3 - Medium
10809250000,5 - High
10809260000,5 - High
10809270000,6 - Very High
10809281000,6 - Very High
10809282000,6 - Very High
10809283000,6 - Very High
10809300000,6 - Very High
10809310000,5 - High
10809320000,3 - Medium
10809330000,6 - Very High
10809350000,6 - Very High
10809370000,4 - Medium-High
10809390000,6 - Very High
10809400000,2 - Low-Medium
10809410000,2 - Low-Medium
10809420000,6 - Very High
10809440000,3 - Medium
10809450000,1 - Low
10809460000,2 - Low-Medium
10809470000,3 - Medium
10809480000,6 - Very High
10809491000,6 - Very High
10809492000,6 - Very High
10809493000,6 - Very High
10809494000,6 - Very High
10809500000,2 - Low-Medium
10809510000,2 - Low-Medium
10809520000,6 - Very High
10809531000,4 - Medium-High
10809532000,6 - Very High
10809540000,2 - Low-Medium
10809550000,6 - Very High
10809560000,6 - Very High
10809570000,6 - Very High
10809580000,4 - Medium-High
10809591000,5 - High
10809600000,6 - Very High
10809610000,6 - Very High
10809620000,6 - Very High
10809630000,6 - Very High
10809640000,3 - Medium
10809650000,4 - Medium-High
10809671000,6 - Very High
10809672000,3 - Medium
10809673000,5 - High
10809680000,1 - Low
10809840000,6 - Very High
10809860000,5 - High
10809870000,6 - Very High
10809880000,3 - Medium
10809690000,1 - Low
10809701000,5 - High
10809702000,6 - Very High
10809710000,3 - Medium
10809720000,4 - Medium-High
10809730000,6 - Very High
10809740000,6 - Very High
10809750000,6 - Very High
10809761000,6 - Very High
10809770000,3 - Medium
10809780000,4 - Medium-High
10809790000,2 - Low-Medium
10809800000,3 - Medium
10809810000,3 - Medium
10809820000,3 - Medium
10809920000,5 - High
10809930000,4 - Medium-High
10809950000,4 - Medium-High
10809970000,2 - Low-Medium
10809980000,4 - Medium-High
10809990000,6 - Very High
10810000000,4 - Medium-High
10810010000,4 - Medium-High
10810020000,4 - Medium-High
10810030000,2 - Low-Medium
10810040000,2 - Low-Medium
10810050000,2 - Low-Medium
10810060000,3 - Medium
10810070000,3 - Medium
10810080000,3 - Medium
10810090000,2 - Low-Medium
10810100000,4 - Medium-High
10810110000,2 - Low-Medium
10810120000,3 - Medium
10810400000,6 - Very High
10810130000,5 - High
10810140000,6 - Very High
10810150000,6 - Very High
10810160000,2 - Low-Medium
10810170000,6 - Very High
10810180000,6 - Very High
10810190000,6 - Very High
10810200000,5 - High
10810220000,3 - Medium
10810230000,5 - High
10810240000,6 - Very High
10810250000,6 - Very High
10810270000,5 - High
10810280000,6 - Very High
10810290000,5 - High
10810300000,6 - Very High
10810330000,6 - Very High
10810340000,6 - Very High
10810350000,4 - Medium-High
10810360000,4 - Medium-High
10810370000,6 - Very High
10810380000,6 - Very High
10810390000,6 - Very High
10810410000,6 - Very High
10810420000,4 - Medium-High
10810430000,3 - Medium
10810440000,3 - Medium
10810450000,4 - Medium-High
10810470000,5 - High
10810480000,6 - Very High
10810490000,5 - High
10810500000,1 - Low
10810520000,5 - High
10810550000,6 - Very High
10810560000,3 - Medium
10810570000,3 - Medium
10810580000,5 - High
10810590000,5 - High
10810601000,3 - Medium
10810602000,3 - Medium
10810610000,6 - Very High
10810630000,5 - High
10810640000,6 - Very High
10810650000,6 - Very High
10810660000,6 - Very High
10810670000,6 - Very High
10810710000,6 - Very High
10810720000,1 - Low
10810730000,6 - Very High
10810740000,6 - Very High
10810750000,6 - Very High
10810760000,5 - High
10810770000,4 - Medium-High
10810780000,6 - Very High
10810790000,5 - High
10810800000,4 - Medium-High
10810810000,5 - High
10810820000,6 - Very High
10810830000,5 - High
10810840000,3 - Medium
10810860000,4 - Medium-High
10810870000,4 - Medium-High
10810880000,6 - Very High
10810900000,4 - Medium-High
10810911000,3 - Medium
10810912000,2 - Low-Medium
10810920000,1 - Low
10810930000,6 - Very High
10810940000,6 - Very High
10810960000,4 - Medium-High
10810970000,6 - Very High
10810980000,4 - Medium-High
10810991000,5 - High
10811010000,2 - Low-Medium
10811020000,6 - Very High
10811040000,3 - Medium
10811050000,3 - Medium
10811060000,3 - Medium
10811070000,1 - Low
10811080000,2 - Low-Medium
10811090000,3 - Medium
10811110000,3 - Medium
10811120000,6 - Very High
10811130000,2 - Low-Medium
10811150000,3 - Medium
10811160000,2 - Low-Medium
10811170000,2 - Low-Medium
10811180000,5 - High
10811190000,4 - Medium-High
10811200000,4 - Medium-High
10811210000,3 - Medium
10811220000,4 - Medium-High
10811231000,3 - Medium
10811232000,2 - Low-Medium
10811250000,6 - Very High
10811260000,6 - Very High
10811270000,3 - Medium
10811280000,6 - Very High
10811290000,6 - Very High
10811300000,6 - Very High
10811311000,4 - Medium-High
10811320000,6 - Very High
10811330000,6 - Very High
10811340000,6 - Very High
10811350000,3 - Medium
10811370000,6 - Very High
10811380000,6 - Very High
10811390000,4 - Medium-High
10811400000,6 - Very High
10812030000,5 - High
10811410000,6 - Very High
10811420000,6 - Very High
10811430000,6 - Very High
10811450000,4 - Medium-High
10811460000,6 - Very High
10811470000,6 - Very High
10811480000,5 - High
10811490000,1 - Low
10811501000,6 - Very High
10811502000,6 - Very High
10811510000,6 - Very High
10811520000,6 - Very High
10811530000,6 - Very High
10811540000,6 - Very High
10811550000,6 - Very High
10811560000,6 - Very High
10811570000,5 - High
10811580000,4 - Medium-High
10811590000,1 - Low
10811600000,3 - Medium
10812040000,3 - Medium
10811620000,4 - Medium-High
10811630000,4 - Medium-High
10811640000,1 - Low
10811650000,3 - Medium
10811660000,3 - Medium
10811670000,3 - Medium
10811680000,3 - Medium
10811690000,2 - Low-Medium
10811710000,6 - Very High
10811720000,6 - Very High
10811730000,6 - Very High
10811740000,6 - Very High
10811750000,5 - High
10811760000,6 - Very High
10811770000,4 - Medium-High
10811780000,2 - Low-Medium
10812020000,4 - Medium-High
10811790000,2 - Low-Medium
10811802000,6 - Very High
10811810000,6 - Very High
10811820000,1 - Low
10811830000,2 - Low-Medium
10811860000,5 - High
10811880000,5 - High
10811890000,6 - Very High
10811900000,3 - Medium
10811910000,4 - Medium-High
10811920000,3 - Medium
10811930000,3 - Medium
10811940000,4 - Medium-High
10811960000,3 - Medium
10811970000,3 - Medium
10811980000,2 - Low-Medium
10811990000,2 - Low-Medium
10812000000,2 - Low-Medium
10812010000,2 - Low-Medium
10812051000,4 - Medium-High
10812052000,4 - Medium-High
10812060000,5 - High
10812070000,1 - Low
10812081000,2 - Low-Medium
10812082000,2 - Low-Medium
10812090000,1 - Low
10812100000,4 - Medium-High
10812110000,4 - Medium-High
10812120000,4 - Medium-High
10812130000,3 - Medium
10812140000,1 - Low
10812150000,3 - Medium
10812160000,6 - Very High
10812170000,6 - Very High
10812180000,6 - Very High
10812190000,6 - Very High
10812200000,5 - High
10812210000,5 - High
10812220000,3 - Medium
10812230000,2 - Low-Medium
10812240000,4 - Medium-High
10812250000,6 - Very High
10812260000,6 - Very High
10812270000,6 - Very High
10812280000,4 - Medium-High
10812290000,6 - Very High
10812300000,6 - Very High
10812310000,6 - Very High
10812320000,3 - Medium
10812340000,4 - Medium-High
10812350000,5 - High
10812360000,5 - High
10812370000,6 - Very High
10812380000,5 - High
10812390000,6 - Very High
10812410000,4 - Medium-High
10812420000,6 - Very High
10812430000,5 - High
10812440000,4 - Medium-High
10812450000,5 - High
10812460000,6 - Very High
10812480000,6 - Very High
10812490000,6 - Very High
10812500000,6 - Very High
10812510000,6 - Very High
10812520000,5 - High
10812530000,6 - Very High
10812550000,3 - Medium
10812560000,6 - Very High
10812570000,6 - Very High
10812580000,6 - Very High
10812590000,6 - Very High
10812611000,5 - High
10812613000,4 - Medium-High
10812614000,5 - High
10812620000,6 - Very High
10812630000,4 - Medium-High
10812640000,2 - Low-Medium
10812650000,3 - Medium
10812660000,6 - Very High
10812670000,3 - Medium
10812680000,3 - Medium
10812690000,3 - Medium
10812700000,5 - High
10812710000,5 - High
10812720000,6 - Very High
10812730000,6 - Very High
10812750000,2 - Low-Medium
10812770000,2 - Low-Medium
10812790000,4 - Medium-High
10812800000,6 - Very High
10812820000,3 - Medium
10812850000,3 - Medium
10812860000,5 - High
10812870000,6 - Very High
10812881000,3 - Medium
10812900000,6 - Very High
10812910000,6 - Very High
10812920000,6 - Very High
10812930000,6 - Very High
10812940000,5 - High
10812951000,6 - Very High
10812952000,6 - Very High
10812960000,5 - High
10812970000,6 - Very High
10812980000,2 - Low-Medium
10812990000,6 - Very High
10813000000,6 - Very High
10813020000,6 - Very High
10813030000,3 - Medium
10813040000,3 - Medium
10813061000,6 - Very High
10813062000,6 - Very High
10813073000,6 - Very High
10813081000,1 - Low
10813082000,1 - Low
10813083000,1 - Low
10813084000,1 - Low
10813090000,4 - Medium-High
10813100000,5 - High
10813110000,6 - Very High
10813120000,3 - Medium
10813130000,3 - Medium
10813140000,6 - Very High
10813150000,2 - Low-Medium
10813160000,6 - Very High
10813170000,6 - Very High
10813190000,4 - Medium-High
10813201000,4 - Medium-High
10813202000,2 - Low-Medium
10813210000,6 - Very High
10813220000,3 - Medium
10813230000,2 - Low-Medium
10813240000,4 - Medium-High
10813260000,2 - Low-Medium
10813270000,4 - Medium-High
10813280000,4 - Medium-High
10813300000,3 - Medium
10813310000,4 - Medium-High
10813320000,3 - Medium
10813330000,2 - Low-Medium
10813341000,5 - High
10813342000,4 - Medium-High
10813350000,3 - Medium
10813370000,5 - High
10813380000,2 - Low-Medium
10813400000,3 - Medium
10813410000,4 - Medium-High
10813420000,6 - Very High
10813430000,4 - Medium-High
10813440000,4 - Medium-High
10813451000,4 - Medium-High
10813452000,3 - Medium
10813460000,6 - Very High
10813470000,2 - Low-Medium
10813480000,2 - Low-Medium
10813490000,3 - Medium
10813510000,2 - Low-Medium
10813520000,3 - Medium
10820610000,6 - Very High
10813530000,6 - Very High
10813550000,4 - Medium-High
10813560000,4 - Medium-High
10813570000,5 - High
10813580000,6 - Very High
10813600000,6 - Very High
10813610000,3 - Medium
10813640000,2 - Low-Medium
10813650000,4 - Medium-High
10813660000,5 - High
10813670000,4 - Medium-High
10813680000,6 - Very High
10813700000,5 - High
10813710000,4 - Medium-High
10813720000,6 - Very High
10813740000,6 - Very High
10813750000,6 - Very High
10813760000,6 - Very High
10813770000,6 - Very High
10813790000,5 - High
10813800000,3 - Medium
10813810000,5 - High
10813830000,4 - Medium-High
10813840000,6 - Very High
10813850000,6 - Very High
10813860000,6 - Very High
10813870000,4 - Medium-High
10813880000,3 - Medium
10813890000,3 - Medium
10813910000,6 - Very High
10813920000,1 - Low
10813930000,4 - Medium-High
10813940000,1 - Low
10813950000,6 - Very High
10813960000,6 - Very High
10813970000,6 - Very High
10813980000,3 - Medium
10813990000,1 - Low
10814000000,5 - High
10814700000,3 - Medium
10814010000,2 - Low-Medium
10814020000,3 - Medium
10814030000,2 - Low-Medium
10814060000,2 - Low-Medium
10814070000,6 - Very High
10814080000,6 - Very High
10814090000,6 - Very High
10814100000,6 - Very High
10814120000,3 - Medium
10814130000,2 - Low-Medium
10814150000,3 - Medium
10814170000,2 - Low-Medium
10814180000,6 - Very High
10814190000,1 - Low
10814200000,1 - Low
10814220000,2 - Low-Medium
10814240000,4 - Medium-High
10814250000,3 - Medium
10814710000,3 - Medium
10814270000,4 - Medium-High
10814290000,1 - Low
10814300000,2 - Low-Medium
10814310000,3 - Medium
10814320000,5 - High
10814330000,5 - High
10814340000,4 - Medium-High
10814350000,5 - High
10814370000,1 - Low
10814380000,1 - Low
10814390000,4 - Medium-High
10814400000,5 - High
10814410000,4 - Medium-High
10814420000,3 - Medium
10814430000,2 - Low-Medium
10814440000,3 - Medium
10814450000,2 - Low-Medium
10814460000,3 - Medium
10814470000,6 - Very High
10815190000,4 - Medium-High
10814480000,4 - Medium-High
10814490000,3 - Medium
10814500000,2 - Low-Medium
10814510000,2 - Low-Medium
10814520000,6 - Very High
10814530000,4 - Medium-High
10814550000,6 - Very High
10814561000,6 - Very High
10814562000,5 - High
10814570000,6 - Very High
10814590000,5 - High
10814600000,5 - High
10814610000,6 - Very High
10814620000,6 - Very High
10814630000,6 - Very High
10814640000,6 - Very High
10814650000,4 - Medium-High
10814660000,6 - Very High
10814670000,2 - Low-Medium
10814680000,3 - Medium
10815800000,3 - Medium
10814720000,3 - Medium
10814731000,5 - High
10814732000,3 - Medium
10814740000,5 - High
10814750000,5 - High
10814760000,6 - Very High
10814780000,4 - Medium-High
10814790000,4 - Medium-High
10814820000,5 - High
10814831000,3 - Medium
10814832000,1 - Low
10814850000,2 - Low-Medium
10814871000,2 - Low-Medium
10814900000,2 - Low-Medium
10814910000,4 - Medium-High
10814920000,6 - Very High
10814940000,4 - Medium-High
10814950000,6 - Very High
10814960000,5 - High
10814970000,5 - High
10814990000,6 - Very High
10815000000,6 - Very High
10815020000,3 - Medium
10815030000,3 - Medium
10815040000,2 - Low-Medium
10815060000,4 - Medium-High
10815071000,6 - Very High
10815072000,6 - Very High
10815080000,1 - Low
10815091000,2 - Low-Medium
10815092000,6 - Very High
10815100000,5 - High
10815110000,6 - Very High
10815120000,6 - Very High
10815130000,6 - Very High
10815140000,4 - Medium-High
10815150000,5 - High
10815160000,5 - High
10815170000,4 - Medium-High
10815180000,6 - Very High
10822420000,6 - Very High
10815200000,6 - Very High
10815210000,2 - Low-Medium
10815230000,6 - Very High
10815240000,4 - Medium-High
10815250000,3 - Medium
10815261000,1 - Low
10815262000,1 - Low
10815270000,4 - Medium-High
10815300000,6 - Very High
10815310000,3 - Medium
10815320000,4 - Medium-High
10815340000,3 - Medium
10815350000,6 - Very High
10815360000,4 - Medium-High
10815370000,2 - Low-Medium
10815380000,2 - Low-Medium
10815390000,2 - Low-Medium
10815410000,2 - Low-Medium
10815420000,4 - Medium-High
10815430000,6 - Very High
10815440000,6 - Very High
10815470000,2 - Low-Medium
10815480000,3 - Medium
10815490000,1 - Low
10815500000,1 - Low
10815510000,1 - Low
10815520000,2 - Low-Medium
10815541000,3 - Medium
10815542000,2 - Low-Medium
10815550000,3 - Medium
10815560000,3 - Medium
10815820000,3 - Medium
10815570000,4 - Medium-High
10815590000,6 - Very High
10815600000,5 - High
10815610000,3 - Medium
10815620000,4 - Medium-High
10815630000,4 - Medium-High
10815660000,6 - Very High
10815680000,5 - High
10815690000,3 - Medium
10815700000,6 - Very High
10815720000,6 - Very High
10815740000,2 - Low-Medium
10815750000,2 - Low-Medium
10815761000,2 - Low-Medium
10815770000,1 - Low
10815780000,3 - Medium
10815790000,4 - Medium-High
10815830000,5 - High
10815850000,4 - Medium-High
10815860000,1 - Low
10815870000,2 - Low-Medium
10815880000,6 - Very High
10815890000,6 - Very High
10815900000,5 - High
10815910000,4 - Medium-High
10815920000,3 - Medium
10815931000,1 - Low
10815933000,4 - Medium-High
10815934000,4 - Medium-High
10815940000,1 - Low
10815950000,3 - Medium
10815960000,6 - Very High
10815970000,6 - Very High
10815980000,6 - Very High
10815990000,6 - Very High
10816030000,3 - Medium
10816040000,4 - Medium-High
10816050000,5 - High
10816060000,2 - Low-Medium
10816070000,6 - Very High
10816080000,2 - Low-Medium
10816090000,6 - Very High
10816100000,6 - Very High
10816110000,5 - High
10816120000,3 - Medium
10816140000,6 - Very High
10816150000,3 - Medium
10816180000,3 - Medium
10816190000,5 - High
10816210000,6 - Very High
10816220000,3 - Medium
10816230000,2 - Low-Medium
10816240000,3 - Medium
10816250000,3 - Medium
10816260000,5 - High
10816270000,2 - Low-Medium
10816280000,6 - Very High
10816300000,4 - Medium-High
10816310000,4 - Medium-High
10816330000,5 - High
10816340000,5 - High
10816350000,6 - Very High
10816360000,4 - Medium-High
10816390000,3 - Medium
10816400000,2 - Low-Medium
10816410000,5 - High
10816420000,6 - Very High
10816430000,6 - Very High
10816440000,6 - Very High
10816450000,3 - Medium
10816470000,3 - Medium
10816480000,6 - Very High
10816490000,6 - Very High
10816500000,6 - Very High
10816511000,6 - Very High
10816512000,5 - High
10816530000,1 - Low
10816540000,4 - Medium-High
10816570000,3 - Medium
10816600000,6 - Very High
10816610000,2 - Low-Medium
10816620000,3 - Medium
10816630000,4 - Medium-High
10816640000,1 - Low
10816650000,4 - Medium-High
10816670000,3 - Medium
10816700000,1 - Low
10816710000,1 - Low
10816720000,1 - Low
10816730000,6 - Very High
10816750000,5 - High
10816770000,3 - Medium
10817000000,6 - Very High
10816780000,5 - High
10816790000,2 - Low-Medium
10816800000,3 - Medium
10816820000,3 - Medium
10816830000,3 - Medium
10816840000,3 - Medium
10816860000,5 - High
10816880000,5 - High
10816890000,5 - High
10816900000,5 - High
10816910000,4 - Medium-High
10816930000,4 - Medium-High
10816940000,5 - High
10816950000,4 - Medium-High
10816960000,1 - Low
10816970000,2 - Low-Medium
10816980000,3 - Medium
10816990000,4 - Medium-High
10817010000,6 - Very High
10817020000,5 - High
10817040000,3 - Medium
10817050000,5 - High
10817060000,5 - High
10817070000,4 - Medium-High
10817080000,6 - Very High
10817090000,6 - Very High
10817120000,6 - Very High
10817130000,6 - Very High
10817140000,5 - High
10817150000,5 - High
10817160000,3 - Medium
10817170000,4 - Medium-High
10817180000,6 - Very High
10817200000,6 - Very High
10817210000,6 - Very High
10817220000,6 - Very High
10817230000,6 - Very High
10817240000,6 - Very High
10817250000,6 - Very High
10817260000,6 - Very High
10817270000,6 - Very High
10817280000,6 - Very High
10817290000,5 - High
10817300000,5 - High
10817310000,6 - Very High
10817320000,5 - High
10817330000,5 - High
10817340000,6 - Very High
10817350000,6 - Very High
10817360000,5 - High
10817370000,2 - Low-Medium
10817380000,1 - Low
10817400000,6 - Very High
10817410000,6 - Very High
10817420000,6 - Very High
10817460000,3 - Medium
10817480000,3 - Medium
10817490000,5 - High
10817500000,2 - Low-Medium
10817510000,4 - Medium-High
10817520000,5 - High
10817530000,6 - Very High
10817540000,3 - Medium
10817550000,3 - Medium
10817560000,6 - Very High
